"ID";"Image";"Name";"Reference";"Category";"Base price";"Final price";"Quantity";"Status";
"1059";"http://makersupplies.dk/img/p/6/5/5/9/6559.jpg";"Natural - MATT PLA 1.75mm - Devil Design";"1059";"MATT PLA - 1.75mm";"140.000000";"175";"9";"1";
"1400";"http://makersupplies.dk/img/p/8/0/6/1/8061.jpg";"Galaxy Green - PETG 1.75 - Devil Design";"532";"PETG - 1.75mm";"124.000000";"155";"7";"1";
"527";"http://makersupplies.dk/img/p/4/0/1/2/4012.jpg";"Raspberry Red - PETG 1.75 - Devil Design";"527";"PETG - 1.75mm";"124.000000";"155";"8";"1";
"870";"http://makersupplies.dk/img/p/5/3/3/6/5336.jpg";"GT2 pulley 12teeth - 5mm bore";"870";"GT2 Belts and Pulleys";"23.800000";"29.75";"25";"0";
"1326";"http://makersupplies.dk/img/p/8/1/9/6/8196.jpg";"Planetary gearbox for Nema motors";"";"Nema planetary gearboxes";"1100.000000";"1375";"4";"1";
"313";"http://makersupplies.dk/img/p/2/4/4/9/2449.jpg";"Acorn Mill Pro - License";"313";"Motion Controllers";"1036.000000";"1295";"985";"1";
"809";"http://makersupplies.dk/img/p/5/1/4/6/5146.jpg";"Tinted Acrylic - Plexiglass Sheet 378x510mm";"809";"Plastic ";"112.000000";"140";"115";"1";
"1263";"http://makersupplies.dk/img/p/7/4/9/2/7492.jpg";"PRIMACREATOR VALUE UV / DLP RESIN - 1000 ML - TRANSPARENT RED";"";"Standard Resin";"400.000000";"500";"2";"1";
"226";"http://makersupplies.dk/img/p/1/0/9/4/1094.jpg";"Stainless OX Solid Hardware Bundle - All Hardware You Need Bundle";"226";"Stainless OX";"1275.200000";"1514.3";"19";"1";
"592";"http://makersupplies.dk/img/p/4/1/3/6/4136.jpg";"Bright Yellow - ABS  2.85 - Devil Design";"592";"ABS - 2.85mm";"124.000000";"155";"0";"0";
"1069";"http://makersupplies.dk/img/p/6/5/8/3/6583.jpg";"Ground Connector Block";"1069";"Connectors";"55.800000";"69.75";"2";"1";
"535";"http://makersupplies.dk/img/p/4/0/2/8/4028.jpg";"Bright Green - PETG 1.75 - Devil Design";"535";"PETG - 1.75mm";"124.000000";"155";"0";"1";
"878";"http://makersupplies.dk/img/p/8/1/6/3/8163.jpg";"Hanpose NEMA17 w SFU1204 Ball Screew - 0.58Nm - 1.8A";"878";"Hybrid Stepper Motor";"519.200000";"649";"25";"1";
"1334";"http://makersupplies.dk/img/p/7/7/3/6/7736.jpg";"Signal Tower w Buzzer - 24V";"";"Components";"270.000000";"337.5";"5";"1";
"321";"http://makersupplies.dk/img/p/2/4/6/0/2460.jpg";"Clear Acrylic - Plexiglass Sheet 378x510mm";"321";"Plastic ";"80.000000";"100";"79";"1";
"817";"http://makersupplies.dk/img/p/5/1/6/7/5167.jpg";"Anet A8 Plus - Kit";"817";"Anet";"1879.200000";"2349";"1";"0";
"1272";"http://makersupplies.dk/img/p/7/5/0/2/7502.jpg";"WANHAO DUPLICATOR D12/400 - DUAL EXTRUDER - 400*400*400MM";"";"Wanhao";"4316.000000";"5395";"0";"1";
"251";"http://makersupplies.dk/img/p/1/9/5/4/1954.jpg";"1000x1000mm Silver Xtreme Stainless OX Complete Mechanical Kit - all parts needed";"251";"Stainless OX ";"5855.400000";"7319.25";"2";"1";
"601";"http://makersupplies.dk/img/p/4/1/4/9/4149.jpg";"Red - ASA 1.75 - Devil Design";"601";"ASA - 1.75mm";"144.000000";"180";"4";"1";
"1078";"http://makersupplies.dk/img/p/6/6/1/3/6613.jpg";"WhamBam Flexible Build System - 258x230mm";"1078";"WhamBam for Filament";"462.000000";"577.5";"2";"1";
"543";"http://makersupplies.dk/img/p/4/0/4/5/4045.jpg";"Bright Green Transparent - PETG 1.75 - Devil Design";"543";"PETG - 1.75mm";"124.000000";"155";"8";"1";
"1017";"http://makersupplies.dk/img/p/6/4/4/5/6445.jpg";"Wanhao Duplicator D12/300 - Dual Extruder - 300*300*400mm";"1017";"Wanhao";"2668.000000";"3335";"0";"0";
"1352";"http://makersupplies.dk/img/p/7/7/8/3/7783.jpg";"White - PETG 1.75 - Devil Design 2kg";"503";"PETG - 1.75mm";"220.000000";"275";"62";"1";
"672";"http://makersupplies.dk/img/p/4/6/2/0/4620.jpg";"Original E3D Groove Mount Bowden Adaptor - 1.75mm Filament (4mm OD Tubing)";"672";"E3D Spare Parts";"54.400000";"68";"3";"1";
"1145";"http://makersupplies.dk/img/p/7/0/3/6/7036.jpg";"OpenBuilds Enclosure 510 - Black";"";"Machine Enclosures";"2122.400000";"2653";"7";"1";
"172";"http://makersupplies.dk/img/p/7/8/0/780.jpg";"Makerlink - 4 Way Tee Nut (2 Pack)";"172";"Makerlink";"31.800000";"39.75";"13";"1";
"609";"http://makersupplies.dk/img/p/4/1/6/4/4164.jpg";"Bright Yellow - HIPS 1.75 - Devil Design";"609";"HIPS - 1.75mm";"124.000000";"155";"0";"1";
"77";"http://makersupplies.dk/img/p/8/1/3/0/8130.jpg";"GT3 pulley 20";"77";"GT3 Belts and Pulleys";"52.000000";"65";"268";"1";
"419";"http://makersupplies.dk/img/p/8/1/4/0/8140.jpg";"NEMA17 - 0,17Nm - 5mm shaft - Pancake Stepper";"419";"Hybrid Stepper Motor";"140.400000";"175.5";"34";"1";
"894";"http://makersupplies.dk/img/p/5/4/2/2/5422.jpg";"Clear PETG -  378x510mm";"894";"Plastic ";"55.200000";"69";"57";"1";
"1219";"http://makersupplies.dk/img/p/7/4/2/9/7429.jpg";"E3D Hemera Bowden Kit (1.75mm)";"";"E3D Extruders";"708.000000";"885";"5";"0";
"351";"http://makersupplies.dk/img/p/2/5/7/6/2576.jpg";"Base Mechanical Kit for V-King CoreXY 3d Printer";"351";"CoreXY 3D Printer ";"2766.400000";"3458";"5";"1";
"680";"http://makersupplies.dk/img/p/4/6/3/5/4635.jpg";"Original E3D Titan Aero Upgrade Kit";"680";"E3D Hotends";"310.000000";"387.5";"3";"1";
"1154";"http://makersupplies.dk/img/p/7/1/4/7/7147.jpg";"OpenBuilds Modular Table - 510 - Black";"";"Tables";"3914.000000";"4892.5";"2";"1";
"963";"http://makersupplies.dk/img/p/6/1/9/1/6191.jpg";"Power Cable - 3x0.75mm² - by the meter";"963";"Cables";"18.000000";"22.5";"150";"1";
"89";"http://makersupplies.dk/img/p/8/5/0/850.jpg";"Stainless OX X-Gantry Plates (Set of 2 Plates)";"89";"Machine Plates";"288.000000";"360";"16";"1";
"429";"http://makersupplies.dk/img/p/3/7/4/5/3745.jpg";"40x40 90° Joining Plate";"429";"Joining Plates";"52.000000";"65";"48";"1";
"902";"http://makersupplies.dk/img/p/5/4/4/9/5449.jpg";"2 Flutes End Mill Starter Kit - TiAlN Coated Carbide - Set of 3";"902";"End Mill";"191.200000";"239";"4";"1";
"1228";"http://makersupplies.dk/img/p/7/4/5/1/7451.jpg";"CREATBOT DX PLUS - TRIPLE EXTRUDER 1.75MM";"";"CreatBot";"14396.000000";"17995";"0";"1";
"19";"http://makersupplies.dk/img/p/9/4/5/945.jpg";"20x60 V-Slot";"19";"V-Slot ";"41.000000";"51.25";"352";"1";
"359";"http://makersupplies.dk/img/p/2/5/9/3/2593.jpg";"24V Cooling Fan 80x80mm";"359";"Components";"36.000000";"45";"7";"1";
"689";"http://makersupplies.dk/img/p/4/7/0/1/4701.jpg";"Creality Ender-5 3D Printer - Kit";"689";"Creality";"2318.400000";"2898";"1";"1";
"1162";"http://makersupplies.dk/img/p/7/2/2/4/7224.jpg";"SFU 2005 - Complete w Nut, Nut House, Coupler and BK/BF Mounting";"978";"Sair Ball Screws";"890.000000";"1137.5";"1";"1";
"625";"http://makersupplies.dk/img/p/4/2/0/4/4204.jpg";"SKR V1.3  - 32 Bit Controller Board for 3D Printers";"625";"Controllers & Drivers";"340.000000";"425";"2";"1";
"971";"http://makersupplies.dk/img/p/6/2/0/6/6206.jpg";"Gold - SILK 1.75 - Devil Design";"971";"SILK - 1.75mm - High Gloss";"162.400000";"203";"6";"1";
"104";"http://makersupplies.dk/img/p/8/0/6/5/8065.jpg";"Black Cap Head Screw  (10 Pack)";"104";"Screws and bolts";"18.000000";"22.5";"2520";"1";
"443";"http://makersupplies.dk/img/p/3/7/8/6/3786.jpg";"Collets with Clamping Nut - Singles";"443";"Spindles";"154.990000";"193.74";"37";"1";
"1237";"http://makersupplies.dk/img/p/7/4/7/0/7470.jpg";"PRIMACREATOR VALUE FLEX UV RESIN - 500 ML - BLACK";"";"Flexible Resin";"316.000000";"395";"1";"1";
"29";"http://makersupplies.dk/img/p/8/0/9/3/8093.jpg";"Ball Bearing 688Z 8x16x5";"29";"Bearings";"10.000000";"12.5";"561";"1";
"372";"http://makersupplies.dk/img/p/2/7/1/8/2718.jpg";"Motor Mount Plate - NEMA 23 Stepper Motor";"372";"V-Slot Plates";"64.000000";"80";"12";"1";
"698";"http://makersupplies.dk/img/p/4/7/2/8/4728.jpg";"Lock Collar - 5mm";"698";"ACME Lead Screw & Nuts";"10.000000";"12.5";"52";"1";
"1171";"http://makersupplies.dk/img/p/7/3/1/3/7313.jpg";"Creality Ender-3 MAX - 300*300*340 mm";"";"Creality";"2380.000000";"2975";"0";"1";
"635";"http://makersupplies.dk/img/p/4/4/1/7/4417.jpg";"uStepper EGO Shield S - Display w Cover";"635";"Shields & Break out Boards";"228.000000";"285";"7";"1";
"981";"http://makersupplies.dk/img/p/6/2/3/2/6232.jpg";"WhamBam Flexible Build System - 254x235mm";"981";"WhamBam for Filament";"478.400000";"598";"8";"1";
"122";"http://makersupplies.dk/img/p/5/5/0/550.jpg";"Drag Chain 15x20mm - 1meter";"122";"Cable Management";"110.000000";"137.5";"65";"1";
"452";"http://makersupplies.dk/img/p/3/8/4/6/3846.jpg";"Disk Ø15x2mm - Neodynium Magnet (10 pack)";"452";"Disk";"40.000000";"50";"33";"1";
"920";"http://makersupplies.dk/img/p/5/9/7/3/5973.jpg";"Original E3D Titan Extruder Hobb (Hardend Steel)";"920";"E3D Spare Parts";"231.600000";"289.5";"3";"1";
"1248";"http://makersupplies.dk/img/p/7/4/7/8/7478.jpg";"PRIMACREATOR VALUE TOUGH UV RESIN (ABS LIKE) - 500 ML - SKIN";"";"Tough Resin";"316.000000";"395";"2";"1";
"37";"http://makersupplies.dk/img/p/8/0/8/4/8084.jpg";"Nylon Insert Hex Locknut (25pack)";"37";"Nuts & threaded inserts";"21.600000";"27";"618";"1";
"382";"http://makersupplies.dk/img/p/3/1/3/3/3133.jpg";"C-Beam XLarge X/Y Table Bundle";"382";"Linear Actuators";"1672.600000";"2090.75";"3";"1";
"708";"http://makersupplies.dk/img/p/4/7/5/0/4750.jpg";"Purple - PETG 1.75 - Devil Design";"708";"PETG - 1.75mm";"124.000000";"155";"5";"1";
"1182";"http://makersupplies.dk/img/p/7/3/4/9/7349.jpg";"CREALITY ENDER-7 - 25X25X30CM";"";"Creality";"4316.000000";"5395";"0";"1";
"644";"http://makersupplies.dk/img/p/4/5/5/1/4551.jpg";"DC Plug - Male";"644";"Connectors";"4.000000";"5";"24";"1";
"991";"http://makersupplies.dk/img/p/6/3/7/1/6371.jpg";"Drag Chain 25x38mm - 1meter";"991";"Cable Management";"200.000000";"250";"21";"1";
"133";"http://makersupplies.dk/img/p/6/1/1/611.jpg";"Drag Chain Bundle - 15x20mm";"133";"Stainless OX";"226.400000";"283";"8";"1";
"460";"http://makersupplies.dk/img/p/3/8/6/1/3861.jpg";"Block 20x10x2mm - Neodynium Magnet (2 pack)";"460";"Block";"12.600000";"15.75";"47";"1";
"929";"http://makersupplies.dk/img/p/6/0/5/8/6058.jpg";"uStepper S WiFi GUI Shield";"929";"Shields & Break out Boards";"150.000000";"187.5";"6";"1";
"1258";"http://makersupplies.dk/img/p/7/4/8/7/7487.jpg";"PRIMACREATOR VALUE WATER WASHABLE UV RESIN - 1000 ML - CHROMATIC SILVER";"";"Water Washable Resin";"400.000000";"500";"2";"1";
"45";"http://makersupplies.dk/img/p/2/3/5/235.jpg";"T Joining Plate";"45";"Plates";"27.000000";"33.75";"374";"1";
"390";"http://makersupplies.dk/img/p/3/3/4/9/3349.jpg";"OpenBuilds ACRO 1500x1500";"390";"ACRO Laser Cutter";"2092.600000";"2615.75";"3";"1";
"717";"http://makersupplies.dk/img/p/8/2/1/0/8210.jpg";"Power Supply - 12V 33A";"717";"Power Supplies";"367.200000";"459";"8";"1";
"1191";"http://makersupplies.dk/img/p/7/3/7/6/7376.jpg";"Olive Green - PETG 1.75 - Devil Design";"536";"PETG - 1.75mm";"124.000000";"155";"6";"1";
"654";"http://makersupplies.dk/img/p/4/5/7/6/4576.jpg";"Original E3D v6 HeatSink - 1.75mm Universal";"654";"E3D Spare Parts";"126.800000";"158.5";"7";"1";
"999";"http://makersupplies.dk/img/p/6/3/8/4/6384.jpg";"Hi End - 2 Flutes Coated Aluminum Milling Bit - Shaft 6mm";"999";"End Mill";"208.000000";"260";"27";"1";
"141";"http://makersupplies.dk/img/p/6/5/0/650.jpg";"IEC Female Power Outlet";"141";"Connectors";"15.000000";"18.75";"88";"1";
"468";"http://makersupplies.dk/img/p/3/8/8/2/3882.jpg";"Spring Loaded Tee Nuts";"468";"V-Slot hardware";"3.600000";"4.5";"7930";"1";
"937";"http://makersupplies.dk/img/p/6/0/6/8/6068.jpg";"Ruby Red Transparent - PMMA 1.75 - Devil Design";"937";"PMMA - 1.75mm - Acrylic";"152.000000";"190";"8";"1";
"1408";"http://makersupplies.dk/img/p/8/2/1/3/8213.jpg";"Spherical Bearing - GE5UK -  5x14x6x4";"";"Bearings";"24.000000";"30";"20";"1";
"61";"http://makersupplies.dk/img/p/8/0/9/8/8098.jpg";"Eccentric Spacer. Length 1/4"";"61";"Shims & Spacers";"10.000000";"12.5";"959";"1";
"399";"http://makersupplies.dk/img/p/3/6/4/3/3643.jpg";"D-Bot Core-XY 3D Printer - Linear Rail Bundle";"399";"D-Bot";"959.000000";"1198.75";"3";"1";
"725";"http://makersupplies.dk/img/p/4/7/9/5/4795.jpg";"Mean Well - Power Supply - 24V 8A";"725";"Power Supplies";"343.200000";"429";"4";"1";
"1199";"http://makersupplies.dk/img/p/7/3/8/9/7389.jpg";"T-Shaped Union Connector";"";"Cooling and Pneumatics";"11.800000";"14.75";"39";"1";
"662";"http://makersupplies.dk/img/p/4/6/0/3/4603.jpg";"Original E3D Titan Aero - Hotend & Extruder Combi - 1.75mm";"662";"E3D Extruders";"870.000000";"1087.5";"8";"1";
"158";"http://makersupplies.dk/img/p/7/3/0/730.jpg";"Fuse 2A";"158";"Switches";"2.400000";"3";"70";"1";
"478";"http://makersupplies.dk/img/p/8/1/2/0/8120.jpg";"Mellow GT2 20T Toothed Idler Pulley w Bearings for 6mm Belt - 5mm Bore";"478";"GT2 Belts and Pulleys";"34.000000";"42.5";"76";"1";
"945";"http://makersupplies.dk/img/p/6/0/8/3/6083.jpg";"LMH8UU - Short Linear Bearing w Oval Flange";"945";"Shaft Guides & LMUU";"20.760000";"25.95";"0";"1";
"69";"http://makersupplies.dk/img/p/3/2/9/329.jpg";"Smooth Idler Pulley Wheel";"69";"V-Wheels";"21.200000";"26.5";"0";"1";
"411";"http://makersupplies.dk/img/p/8/1/1/8/8118.jpg";"GT2 Smooth Idler Pulley w Bearings for 6mm Belt - 5mm Bore";"411";"GT2 Belts and Pulleys";"20.000000";"25";"164";"1";
"886";"http://makersupplies.dk/img/p/5/3/9/4/5394.jpg";"MGN 15C Block - ST15C";"886";"Sair Linear Guides";"159.800000";"199.75";"82";"1";
"1207";"http://makersupplies.dk/img/p/7/4/0/2/7402.jpg";"Maroon - PLA 1.75 - Devil Design";"536";"PLA - 1.75mm";"124.000000";"155";"9";"1";
"546";"http://makersupplies.dk/img/p/4/0/5/1/4051.jpg";"Natural - ABS 1.75 - Devil Design";"546";"ABS - 1.75mm";"124.000000";"155";"8";"1";
"1356";"http://makersupplies.dk/img/p/7/7/8/8/7788.jpg";"Gray - ABS 1.75 - Devil Design 2kg";"559";"ABS - 1.75mm";"220.000000";"275";"13";"1";
"335";"http://makersupplies.dk/img/p/2/5/0/8/2508.jpg";"Xtreme 4 Axis PoKeys Bundle w Integrated Closed Loop Steppers";"335";" Bundles - Controller, Steppers and Driver";"5649.400000";"6532.12";"10";"1";
"486";"http://makersupplies.dk/img/p/3/9/3/2/3932.jpg";"Hot Red - PLA 1.75 - Devil Design ";"486";"PLA - 1.75mm";"124.000000";"155";"7";"1";
"830";"http://makersupplies.dk/img/p/5/2/0/0/5200.jpg";"Natural - PA12 - 1.75mm";"830";"PA - Poly Amide - Nylon";"320.000000";"400";"13";"1";
"1284";"http://makersupplies.dk/img/p/8/1/8/6/8186.jpg";"Nema23/Nema24 cable cover";"";"Servo Motors";"70.000000";"87.5";"12";"1";
"266";"http://makersupplies.dk/img/p/2/2/6/7/2267.jpg";"Xtreme V-wheel bundle - Multi Pack";"266";"V-Wheels";"32.000000";"40";"1929";"1";
"741";"http://makersupplies.dk/img/p/4/8/7/5/4875.jpg";"PLH3D-6W Height Reference Tool";"741";"Laser Modules";"119.200000";"149";"6";"1";
"1089";"http://makersupplies.dk/img/p/6/6/6/3/6663.jpg";"WhamBam Resin Flexible Build System 232x141";"1089";"WhamBam for Resin";"415.200000";"519";"10";"1";
"554";"http://makersupplies.dk/img/p/4/0/6/7/4067.jpg";"Lilac - ABS 1.75 - Devil Design";"554";"ABS - 1.75mm";"124.000000";"155";"2";"1";
"1029";"http://makersupplies.dk/img/p/8/1/3/4/8134.jpg";"GT3 pulley 72 - 15mm belt - 8mm bore";"1029";"GT3 Belts and Pulleys";"300.000000";"375";"7";"1";
"494";"http://makersupplies.dk/img/p/3/9/5/1/3951.jpg";"Red - PLA 1.75 - Devil Design ";"494";"PLA - 1.75mm";"124.000000";"155";"7";"1";
"840";"http://makersupplies.dk/img/p/5/2/2/5/5225.jpg";"PVA -  1.75mm  - Soluble Support - Kuraray MOWIFLEX";"840";"PVA Support - 1.75mm";"399.200000";"499";"5";"1";
"1294";"http://makersupplies.dk/img/p/7/5/6/9/7569.jpg";"V-Slot® NEMA 23 Linear Actuator Bundle (Lead Screw)";"";"Linear Actuators";"906.200000";"1132.75";"35";"1";
"276";"http://makersupplies.dk/img/p/2/3/2/4/2324.jpg";"Drag Chain Ends";"276";"Cable Management";"16.000000";"20";"35";"1";
"749";"http://makersupplies.dk/img/p/4/8/9/5/4895.jpg";"SpiderMaker";"749";"SpiderMaker";"1919.200000";"2399";"1";"1";
"1098";"http://makersupplies.dk/img/p/6/6/9/3/6693.jpg";"TR 8x8  4-Starts";"1098";"Taps";"250.000000";"312.5";"2";"1";
"191";"http://makersupplies.dk/img/p/8/6/9/869.jpg";"CNC Controller PoKeys57CNC USB and Ethernet";"191";"Motion Controllers";"1038.400000";"1298";"11";"1";
"562";"http://makersupplies.dk/img/p/4/0/8/2/4082.jpg";"Super Blue - ABS 1.75 - Devil Design";"562";"ABS - 1.75mm";"124.000000";"155";"8";"1";
"1037";"http://makersupplies.dk/img/p/6/4/9/9/6499.jpg";"4040 Cast Corner Bracket  - 45° Connector";"1037";"T10-Slot Accessories";"31.600000";"39.5";"15";"1";
"1379";"http://makersupplies.dk/img/p/7/9/9/8/7998.jpg";"Rod Ø10x10mm - Neodynium Magnet (2 pack)";"466";"Rod";"24.000000";"30";"48";"1";
"503";"http://makersupplies.dk/img/p/3/9/6/2/3962.jpg";"White - PETG 1.75 - Devil Design 1kg";"503";"PETG - 1.75mm";"124.000000";"155";"36";"1";
"849";"http://makersupplies.dk/img/p/5/2/4/8/5248.jpg";"Anet A8 - Kit";"849";"Anet";"1436.000000";"1795";"3";"1";
"284";"http://makersupplies.dk/img/p/2/3/6/4/2364.jpg";"C-Beam® Shield";"284";"C-Beam Plates";"52.000000";"65";"31";"1";
"759";"http://makersupplies.dk/img/p/4/9/4/5/4945.jpg";"Creality Ender-5 Plus - 350*350*400 mm";"759";"Creality";"3678.400000";"4598";"0";"1";
"1106";"http://makersupplies.dk/img/p/6/7/1/7/6717.jpg";"4040 Cast Corner Bracket  - 90° Connector";"1106";"T10-Slot Accessories";"23.800000";"29.75";"68";"1";
"199";"http://makersupplies.dk/img/p/8/8/5/885.jpg";"MPG Pendant - PoPendant 1C";"199";"Touch Probe, Pendant and Keyboard";"1196.000000";"1495";"2";"1";
"570";"http://makersupplies.dk/img/p/4/0/9/9/4099.jpg";"Brown - ABS 1.75 - Devil Design";"570";"ABS - 1.75mm";"124.000000";"155";"3";"1";
"1045";"http://makersupplies.dk/img/p/6/5/2/8/6528.jpg";"Touch Probe Sensor";"1045";"Touch Probe, Pendant and Keyboard";"599.200000";"749";"5";"1";
"511";"http://makersupplies.dk/img/p/3/9/7/9/3979.jpg";"Copper - PLA 1.75 - Devil Design";"511";"PLA - 1.75mm";"124.000000";"155";"7";"1";
"857";"http://makersupplies.dk/img/p/5/2/9/1/5291.jpg";"AMB (Kress) 1400 FME-P";"857";"Spindles";"2664.990000";"3331.24";"2";"1";
"1310";"http://makersupplies.dk/img/p/7/6/2/7/7627.jpg";"Galaxy Red - PETG 1.75 - Devil Design";"532";"PETG - 1.75mm";"124.000000";"155";"6";"1";
"297";"http://makersupplies.dk/img/p/2/4/1/3/2413.jpg";"T-Slot Aluminum Track - 1000mm";"297";"Fastening";"138.000000";"172.5";"31";"1";
"778";"http://makersupplies.dk/img/p/5/0/1/2/5012.jpg";"Flashforge Creator 3 - Dual Extruder Idex System";"778";"Flashforge";"14396.000000";"17995";"0";"1";
"207";"http://makersupplies.dk/img/p/9/0/1/901.jpg";"V-Slot Door Handle";"207";"Brackets";"24.000000";"30";"120";"1";
"579";"http://makersupplies.dk/img/p/4/1/1/8/4118.jpg";"Bright Yellow - TPU 1.75 - Devil Design";"579";"TPU - 1.75mm - Flexible Filament";"222.000000";"277.5";"8";"1";
"1054";"http://makersupplies.dk/img/p/6/5/4/9/6549.jpg";"Black - MATT PLA 1.75mm - Devil Design";"1054";"MATT PLA - 1.75mm";"140.000000";"175";"5";"1";
"1395";"http://makersupplies.dk/img/p/8/0/5/4/8054.jpg";"All Metal MK8 Hotend for Ender3 and CR10";"";"Hotends";"156.000000";"195";"12";"1";
"521";"http://makersupplies.dk/img/p/3/9/9/8/3998.jpg";"Bright Yellow - PETG 1.75 - Devil Design";"521";"PETG - 1.75mm";"124.000000";"155";"27";"1";
"865";"http://makersupplies.dk/img/p/5/3/2/3/5323.jpg";"Hobb-Goblin - 8mm Hobbed Shaft Kit";"865";"E3D Spare Parts";"100.000000";"125";"2";"1";
"1319";"http://makersupplies.dk/img/p/7/6/6/1/7661.jpg";"Markers for terminal blocks";"907";"DIN rail terminals";"60.000000";"75";"50";"1";
"305";"http://makersupplies.dk/img/p/2/4/1/0/2410.jpg";"Gift Certificate - DKK 250";"305";"Gift Certificates";"200.000000";"250";"995";"1";
"800";"http://makersupplies.dk/img/p/5/1/1/0/5110.jpg";"Matter and Form 3D Scanner v2 with Quickscan";"800";"3D Scanner";"4959.000000";"6198.75";"0";"1";
"1124";"http://makersupplies.dk/img/p/6/8/7/5/6875.jpg";"Normal Blue - ABS - 2.85mm";"594";"ABS - 2.85mm";"124.000000";"155";"2";"1";
"217";"http://makersupplies.dk/img/p/8/2/0/6/8206.jpg";"Stepper Driver 5,6A - Just Motion 2DM556";"217";"Stepper Drivers";"612.000000";"765";"39";"1";
"587";"http://makersupplies.dk/img/p/4/1/3/1/4131.jpg";"Red - PLA  2.85 - Devil Design";"587";"PLA - 2.85mm";"124.000000";"155";"2";"1";
"1062";"http://makersupplies.dk/img/p/6/5/6/3/6563.jpg";"15W Engraving Laser Head";"1062";"Laser Modules";"19118.400000";"23898";"0";"1";
"530";"http://makersupplies.dk/img/p/4/0/1/8/4018.jpg";"Blue - PETG 1.75 - Devil Design";"530";"PETG - 1.75mm";"124.000000";"155";"6";"1";
"873";"http://makersupplies.dk/img/p/5/3/4/7/5347.jpg";"Mellow MK8 Hotend w 0.4 Nozzle";"873";"Hotends";"159.000000";"198.75";"1";"1";
"1329";"http://makersupplies.dk/img/p/7/7/2/1/7721.jpg";"Extra Battery  - WOLF Headset Pro";"";"Safety";"148.000000";"185";"5";"1";
"316";"http://makersupplies.dk/img/p/2/4/5/4/2454.jpg";"Black POM - Acetal Sheet 330x500mm";"316";"Plastic ";"396.000000";"495";"16";"1";
"812";"http://makersupplies.dk/img/p/5/1/5/1/5151.jpg";"Colored Expanded PVC - 390x508mm";"812";"Plastic ";"47.200000";"59";"95";"1";
"1267";"http://makersupplies.dk/img/p/7/4/9/5/7495.jpg";"PRIMACREATOR VALUE CRYSTAL UV RESIN - 1000 ML - CLEAR";"";"Standard Resin";"700.000000";"875";"0";"0";
"231";"http://makersupplies.dk/img/p/1/1/6/4/1164.jpg";"PoKeys 4 Pin E-Stop Connector w Ribbon Cable";"231";"Motion Controllers";"30.000000";"37.5";"23";"1";
"595";"http://makersupplies.dk/img/p/4/1/3/9/4139.jpg";"Bright Green - ABS  2.85 - Devil Design";"595";"ABS - 2.85mm";"124.000000";"155";"3";"1";
"538";"http://makersupplies.dk/img/p/4/0/3/4/4034.jpg";"Galaxy Black - PETG 1.75 - Devil Design";"538";"PETG - 1.75mm";"124.000000";"155";"8";"1";
"881";"http://makersupplies.dk/img/p/5/3/7/8/5378.jpg";"MGN 12C Block - ST12C";"881";"Sair Linear Guides";"103.200000";"129";"70";"1";
"1011";"http://makersupplies.dk/img/p/6/4/2/4/6424.jpg";"Vivedino Formbot Raptor 2.0+ - 400x400x700mm - New upgraded version";"1011";"Formbot";"8796.000000";"10995";"0";"0";
"1338";"http://makersupplies.dk/img/p/7/7/8/1/7781.jpg";"Black - PLA 1.75 - Devil Design 2kg";"515";"PLA - 1.75mm";"220.000000";"275";"37";"1";
"324";"http://makersupplies.dk/img/p/2/4/6/5/2465.jpg";"Aluminum Sandwich Sheets - 3.6 x 370x505mm";"324";"Aluminum ";"85.000000";"106.25";"39";"1";
"822";"http://makersupplies.dk/img/p/5/1/8/2/5182.jpg";"Silicone heatbed - 300x300mm  - 24V - 300W";"822";"Heatbed";"319.200000";"399";"1";"1";
"1275";"http://makersupplies.dk/img/p/7/5/0/8/7508.jpg";"ZORTRAX ULTRASONIC CLEANER";"";"Zortrax";"2156.000000";"2695";"0";"1";
"604";"http://makersupplies.dk/img/p/4/1/5/5/4155.jpg";"Aluminum - ASA 1.75 - Devil Design";"604";"ASA - 1.75mm";"144.000000";"180";"5";"1";
"733";"http://makersupplies.dk/img/p/4/8/5/2/4852.jpg";"X-Carve 6W CNC Laser Upgrade Kit with PLH3D-6W-XF";"733";"Laser Modules";"6150.000000";"7687.5";"3";"1";
"1081";"http://makersupplies.dk/img/p/6/6/2/5/6625.jpg";"WhamBam Flexible Build System - 410x410mm";"1081";"WhamBam for Filament";"1180.000000";"1475";"2";"1";
"72";"http://makersupplies.dk/img/p/3/4/6/346.jpg";"GT2 Belt - 2mm pitch - 6mm width - by the meter";"72";"GT2 Belts and Pulleys";"26.000000";"32.5";"385";"1";
"414";"http://makersupplies.dk/img/p/3/6/8/9/3689.jpg";"Double Tee Nut (10 pack)";"414";"V-Slot hardware";"16.000000";"20";"118";"1";
"889";"http://makersupplies.dk/img/p/5/4/0/8/5408.jpg";"HGH20N Block - SER-GD20N";"889";"Sair Linear Guides";"231.600000";"289.5";"87";"1";
"1210";"http://makersupplies.dk/img/p/7/4/1/2/7412.jpg";"4020 Radial Cooling Fan";"1022";"Fans";"31.800000";"39.75";"61";"1";
"675";"http://makersupplies.dk/img/p/5/1/7/9/5179.jpg";"Original E3D V6 Silicone Sock";"675";"E3D Spare Parts";"23.960000";"29.95";"-3";"1";
